date,open,high,low,close,volume
2009-06-16,59900,61300,59900,60700,788516
2009-06-17,60500,60900,58800,59400,1319290
2009-06-18,59300,61100,58700,58700,953979
2009-06-19,59200,59700,58600,59600,626082
2009-06-22,59300,60300,58900,60100,510559
2009-06-23,58500,59000,56800,57000,977724
2009-06-24,57300,57600,55100,55400,1495598
2009-06-25,55700,56700,54800,56500,2364035
2009-06-26,57000,57200,54400,54600,1975791
2009-06-29,55200,55700,53200,53500,1376706
2009-06-30,54200,54600,52300,53400,1346723
2009-07-01,53000,57000,53000,57000,1659279
2009-07-02,57500,58300,56800,58100,1404789
2009-07-03,57200,58700,57100,58200,1042092
2009-07-06,57500,57800,55700,56000,1487667
2009-07-07,55900,56500,54400,54800,1470698
2009-07-08,54600,56200,54300,55200,1267884
2009-07-09,55300,56500,55300,55700,1088695
2009-07-10,56300,56500,55500,55800,516375
2009-07-13,56000,56400,53300,53800,906214
2009-07-14,54800,54900,52600,53500,953198
2009-07-15,53900,55300,53600,54500,747925
2009-07-16,55400,57400,55300,57000,1464593
2009-07-17,58100,58300,57100,57800,1175356
2009-07-20,58200,59000,58000,59000,1211038
2009-07-21,59800,60100,58100,58500,1163561
2009-07-22,59200,59900,58800,59500,1121837
2009-07-23,59100,59500,58700,59300,904728
2009-07-24,60000,60400,59300,59800,1139431
2009-07-27,60100,61000,59500,60700,1435153
2009-07-28,61200,63300,61000,63300,1973558
2009-07-29,63600,63700,62200,63400,1194230
2009-07-30,62800,64000,61800,63800,1029258
2009-07-31,64000,64300,62900,63300,855256
2009-08-03,63200,63500,62000,62600,1238152
2009-08-04,63600,65000,63300,64500,1730903
2009-08-05,65100,65300,62300,62500,1478151
2009-08-06,62400,64400,62100,62500,1395619
2009-08-07,63000,63900,61500,62400,1207985
2009-08-10,63400,63700,62400,63000,866228
2009-08-11,62700,63800,62600,63300,938817
2009-08-12,62900,63100,61500,62000,1138506
2009-08-13,62500,62900,61800,62300,1255440
2009-08-14,62600,63400,62200,62600,873388
2009-08-17,63000,63300,61100,61300,1151061
2009-08-18,60500,61400,59200,60400,1322768
2009-08-19,60900,60900,59200,59200,1645392
2009-08-20,59500,60500,58000,60500,1532655
2009-08-21,60900,61100,58100,58600,1454562
2009-08-24,59100,59800,58600,59600,1205130
2009-08-25,59500,62200,59100,62000,2107617
2009-08-26,62600,63000,61300,62100,968336
2009-08-27,62400,63700,62100,62300,1283944
2009-08-28,63200,63500,61200,61900,833933
2009-08-31,61900,62000,60100,60200,889852
2009-09-01,60000,60100,59100,59500,1071325
2009-09-02,58800,59000,57100,57200,2095918
2009-09-03,57600,58300,56400,56900,1377432
2009-09-04,57500,58600,57200,58600,1266001
2009-09-07,58700,58900,57100,57100,850044
2009-09-08,57500,58300,57100,57700,799050
2009-09-09,58500,58500,57200,57200,668201
2009-09-10,57500,60900,57400,60900,1973610
2009-09-11,61300,62100,60400,61800,1550025
2009-09-14,62400,63300,61600,63100,2136040
2009-09-15,63400,63500,62100,63000,990832
2009-09-16,63600,64100,63100,63700,1179158
2009-09-17,64700,66500,64300,66500,2585640
2009-09-18,66700,67700,65600,65600,1706246
2009-09-21,66200,66900,65600,65600,1277736
2009-09-22,66500,67100,66000,66500,1075340
2009-09-23,67000,67300,63600,65400,1517563
2009-09-24,65000,65200,63000,64000,835495
2009-09-25,64000,64400,62600,63500,593639
2009-09-28,63500,65500,63300,65000,929227
2009-09-29,66100,66800,65600,65600,843195
2009-09-30,65700,66500,62700,64000,1387169
2009-10-01,64000,64500,62500,64300,734311
2009-10-05,63000,63800,62100,62500,607967
2009-10-06,62900,63100,60400,61200,753872
2009-10-07,62000,62700,61600,62300,690610
2009-10-08,62300,63400,61900,63200,600985
2009-10-09,63600,66300,63500,66100,1565246
2009-10-12,67700,67900,66400,66600,1507464
2009-10-13,67000,67600,66000,66600,1197263
2009-10-14,67100,69700,67000,68600,2116261
2009-10-15,69100,69600,67600,68700,1427788
2009-10-16,68300,69300,68000,68100,963954
2009-10-19,68400,69000,66500,68900,807980
2009-10-20,69300,71400,69200,71100,1762535
2009-10-21,71400,73100,71000,72900,1963023
2009-10-22,72500,72500,70300,70500,1420912
2009-10-23,71000,72200,69500,69500,901238
2009-10-26,69500,71500,69000,71400,732774
2009-10-27,71000,71200,69100,71000,982192
2009-10-28,71100,71800,68500,69100,677403
2009-10-29,67800,68400,66400,67500,888856
2009-10-30,68600,68800,66800,66800,591293
2009-11-02,65200,67100,65100,65600,571617
2009-11-03,66300,66900,65400,66000,492478
2009-11-04,66000,67500,65300,67500,532186
2009-11-05,67500,68100,66800,67300,394869
2009-11-06,69300,69300,67700,68300,720595
2009-11-09,69100,71400,68800,71300,1092349
2009-11-10,72300,72300,70600,70600,939607
2009-11-11,71100,72000,70100,72000,610534
2009-11-12,72100,72300,70600,71300,555575
2009-11-13,70600,71200,69400,70000,607919
2009-11-16,70200,70900,68500,70800,768597
2009-11-17,71500,72400,70300,70500,916750
2009-11-18,71200,72400,70600,72400,897413
2009-11-19,72500,72900,71500,72500,703848
2009-11-20,72200,73000,71200,71900,497824
2009-11-23,72000,72700,71000,71700,418581
2009-11-24,72000,73800,71800,72600,997903
2009-11-25,72600,72800,71500,72600,422247
2009-11-26,71800,72300,68500,68500,2021881
2009-11-27,67000,67800,63100,63800,1559775
2009-11-30,65900,66500,65600,66300,958364
2009-12-01,66300,67100,63900,65300,1000132
2009-12-02,66300,66800,65600,66200,942241
2009-12-03,66500,66800,65000,66500,1092651
2009-12-04,65800,66400,65000,65600,1103774
2009-12-07,66200,67200,65100,67100,995781
2009-12-08,66900,67500,65800,66000,632717
2009-12-09,64900,65700,64400,65700,702989
2009-12-10,65500,66400,65100,65900,828735
2009-12-11,65600,66000,65100,65500,838712
2009-12-14,65800,68700,65300,68700,1906217
2009-12-15,68900,69000,67600,68000,939246
2009-12-16,67800,67900,66300,66300,920628
2009-12-17,66000,67100,65900,65900,523405
2009-12-18,65800,67100,65500,66700,473619
2009-12-21,66400,66600,65500,65600,621505
2009-12-22,66100,67800,66000,67400,1127796
2009-12-23,68000,68000,66800,67900,818895
2009-12-24,68100,68200,67400,68000,860203
2009-12-28,75000,76900,71100,71100,4746665
2009-12-29,71300,72400,70300,71500,1174217
2009-12-30,71400,71600,69700,70900,718331
2010-01-04,70000,71700,69600,71700,1129941
2010-01-05,71700,72000,70000,70700,855225
2010-01-06,70200,71700,70100,71200,919692
2010-01-07,71000,71100,69500,69500,782922
2010-01-08,70100,70700,68600,69600,600640
2010-01-11,70000,72500,69600,72500,1652974
2010-01-12,73000,73200,71600,72900,1092722
2010-01-13,72200,72900,70300,70700,732814
2010-01-14,71000,71900,70700,71900,727103
2010-01-15,72500,72900,70100,70700,1052436
2010-01-18,71000,72500,70100,72000,813886
2010-01-19,72700,74400,72100,73500,1624036
2010-01-20,74000,74200,72600,73700,1207688
2010-01-21,73100,74500,72100,73900,839619
2010-01-22,72700,73100,71500,71900,872022
2010-01-25,70500,71400,67400,68200,1318228
2010-01-26,68200,68600,65900,66300,973352
2010-01-27,66700,67700,64200,64300,1369416
2010-01-28,64600,66200,62900,65600,772650
2010-01-29,64200,65600,63200,64400,811825
2010-02-01,64200,64700,62200,62200,1029136
2010-02-02,63000,63100,60500,60500,1608143
2010-02-03,61500,62900,61000,62700,1202525
2010-02-04,62200,62900,61500,62300,483733
2010-02-05,59100,60300,59000,59300,954742
2010-02-08,59700,59900,57200,57300,793165
2010-02-09,57200,59700,57200,59500,709056
2010-02-10,60200,60300,58700,59200,539606
2010-02-11,59300,60300,58800,59800,808354
2010-02-12,60100,62000,59600,61800,968435
2010-02-16,61600,62300,61300,62000,664535
2010-02-17,62900,63000,61800,62100,670657
2010-02-18,62000,62400,60700,60900,670789
2010-02-19,60300,61000,58800,59600,810455
2010-02-22,60300,61000,60100,60300,507961
2010-02-23,60200,60800,59700,60600,551218
2010-02-24,60200,60500,59700,60400,427369
2010-02-25,60600,60800,58800,59400,504905
2010-02-26,59300,60000,58900,59900,351560
2010-03-02,60400,62200,60400,62000,845221
2010-03-03,61800,62800,61200,61600,789131
2010-03-04,61700,62000,60400,60700,585344
2010-03-05,61000,62200,60700,62100,510703
2010-03-08,62500,63000,62200,62800,974705
2010-03-09,63000,65000,62600,64400,1484140
2010-03-10,64900,65400,64300,64500,783383
2010-03-11,65100,65500,64400,65200,897176
2010-03-12,64500,65000,63800,64200,386191
2010-03-15,64300,64600,63500,64000,311273
2010-03-16,65400,65800,63800,63800,635253
2010-03-17,64200,64800,63600,64500,446485
2010-03-18,64000,66400,64000,65300,779196
2010-03-19,65800,67000,65300,66900,746562
2010-03-22,66700,66700,65200,65200,401309
2010-03-23,66400,68400,65800,68100,1076810
2010-03-24,68600,68600,65800,66700,1240293
2010-03-25,66500,66500,64400,64600,1425746
2010-03-26,64800,65400,64200,65100,567290
2010-03-29,64300,64500,63000,63100,1118971
2010-03-30,63900,64100,62700,63000,775241
2010-03-31,63600,64000,62000,62100,803502
2010-04-01,62200,64000,61700,61800,1065251
2010-04-02,62200,62700,60800,61100,2060351
2010-04-05,61200,61400,59600,60200,1394651
2010-04-06,60400,60800,60000,60400,863314
2010-04-07,60400,60400,59600,60100,1475707
2010-04-08,60100,61700,60100,61600,1761859
2010-04-09,61600,61700,60300,60800,638224
2010-04-12,60800,61300,60200,60500,558852
2010-04-13,60500,60700,59300,59700,809580
2010-04-14,59900,60400,58500,59200,1340366
2010-04-15,59800,60400,58800,59900,1623116
2010-04-16,59700,59800,58400,58700,1280077
2010-04-19,57900,58300,56900,56900,1133808
2010-04-20,57500,58400,57400,57500,700850
2010-04-21,57100,57600,56500,57000,1622099
2010-04-22,57200,59100,57000,59000,1631181
2010-04-23,59000,59300,57500,57800,1039673
2010-04-26,57700,58500,57100,57300,1061512
2010-04-27,58300,59200,58000,58200,1408128
2010-04-28,57000,57300,56100,56200,1343442
2010-04-29,56500,56600,54100,54200,1676325
2010-04-30,54700,55600,54100,54100,956968
2010-05-03,53500,53900,51800,52300,1539711
2010-05-04,52500,53200,51900,52100,895743
2010-05-06,50800,53200,50700,52100,1403823
2010-05-07,50800,51100,49900,50300,1577112
2010-05-10,50700,53100,50400,53000,1275680
2010-05-11,53500,54000,51500,52100,1168131
2010-05-12,52200,52400,50000,50100,1253827
2010-05-13,50600,50700,48650,49150,2327029
2010-05-14,49100,50400,48650,49000,1887210
2010-05-17,48400,48500,46850,46850,1348986
2010-05-18,47450,48200,46600,47600,1286737
2010-05-19,47200,47950,46050,46050,1298095
2010-05-20,46400,49450,46400,47300,2982487
2010-05-24,48250,50100,47750,50000,1584619
2010-05-25,50300,51600,47900,50700,2607951
2010-05-26,51400,52000,49300,52000,2346853
2010-05-27,50800,52000,49800,50700,1604848
2010-05-28,51200,51500,50000,50700,861593
2010-05-31,50600,52000,50200,52000,888435
2010-06-01,52300,54000,52000,53700,1741796
2010-06-03,53900,54300,52500,54200,842830
2010-06-04,54300,54300,52600,52800,653210
2010-06-07,51100,52700,50800,52400,620146
2010-06-08,52300,55400,52300,55000,1497444
2010-06-09,55600,56600,55000,55200,1559461
2010-06-10,55000,55600,54500,55600,733769
2010-06-11,56200,57100,55800,56100,855733
2010-06-14,56500,57200,55400,56500,881380
2010-06-15,56400,57800,56000,57100,1184919
2010-06-16,57600,58400,57300,57400,742301
2010-06-17,57500,58200,55600,56700,715174
2010-06-18,56700,59200,56100,58300,1512288
2010-06-21,58600,59200,57800,58500,695064
2010-06-22,57900,58300,57100,57600,559285
2010-06-23,56900,58200,56800,57600,404842
2010-06-24,57700,59700,57700,59000,737975
2010-06-25,58900,59000,57800,58900,541751
2010-06-28,58800,58900,56800,56800,797185
2010-06-29,56300,57200,55200,55600,880583
2010-06-30,55800,57600,55800,56700,1223103
2010-07-01,58100,61000,58000,59900,2587137
2010-07-02,60800,61400,59500,60200,2034369
2010-07-05,60800,61200,59600,59800,710025
2010-07-06,59000,59700,57700,59300,785416
2010-07-07,60000,60000,57600,57600,698112
2010-07-08,58100,59200,58100,58600,649633
2010-07-09,59400,59600,57200,58800,809808
2010-07-12,58900,58900,56700,56800,977000
2010-07-13,57500,58100,57200,57700,670555
2010-07-14,58100,60200,58000,59600,1098441
2010-07-15,59600,60200,59000,59100,515647
2010-07-16,58800,60000,58700,59300,405508
2010-07-19,58800,62000,58700,61900,1703361
2010-07-20,62100,62200,60800,61200,780550
2010-07-21,61500,61600,59800,60700,932798
2010-07-22,59800,61500,59400,61400,956542
2010-07-23,61700,63500,61300,63300,1574498
2010-07-26,63300,63700,62300,62300,575559
2010-07-27,62700,64100,62300,62600,797045
2010-07-28,62700,63600,61100,61900,700316
2010-07-29,61400,63500,61200,62500,734997
2010-07-30,62600,64500,62600,63200,1144282
2010-08-02,63600,64100,62600,63300,531618
2010-08-03,63600,64200,63300,63600,373039
2010-08-04,63500,63500,62200,63200,548473
2010-08-05,63100,63300,61400,62800,711510
2010-08-06,62300,64800,61700,63900,829149
2010-08-09,63600,65700,63600,65400,871982
2010-08-10,65500,67000,64700,66900,1044572
2010-08-11,66500,67400,66000,66500,880440
2010-08-12,66000,67200,65600,66500,714530
2010-08-13,67700,68300,65900,66400,842289
2010-08-16,66000,66000,64000,64900,558238
2010-08-17,64300,66700,64300,66000,475928
2010-08-18,66700,68800,66000,68400,846098
2010-08-19,68500,69300,67400,68300,814570
2010-08-20,67800,69000,67600,68400,321377
2010-08-23,69700,70500,69000,69800,863343
2010-08-24,70000,70500,69600,70000,378683
2010-08-25,69100,69500,67500,67700,724687
2010-08-26,68100,68300,66800,67500,296070
2010-08-27,67500,68000,66200,67100,375275
2010-08-30,68200,68900,66600,67100,720467
2010-08-31,66100,67300,63700,64000,972427
2010-09-01,64700,67000,64300,66900,736286
2010-09-02,66900,67700,66300,66700,429612
2010-09-03,66700,66900,64700,65400,775985
2010-09-06,66400,66400,65200,66200,543869
2010-09-07,66300,66800,64500,65300,552477
2010-09-08,64600,65500,64600,65000,350047
2010-09-09,65400,67300,65000,66600,629898
2010-09-10,66800,67300,66500,67000,440499
2010-09-13,67300,67900,67000,67600,414168
2010-09-14,67700,69800,67700,68900,703501
2010-09-15,68800,69800,68400,69800,501309
2010-09-16,70000,71000,69500,70000,687983
2010-09-17,70000,70600,69000,70600,691654
2010-09-20,70000,70600,68000,69000,538083
2010-09-24,70800,71600,70000,71200,1014101
2010-09-27,72100,76500,72000,74700,2017452
2010-09-28,75200,75700,72900,73300,786994
2010-09-29,74000,74600,73000,73500,628842
2010-09-30,72800,73500,71400,72500,701292
2010-10-01,72000,74600,71500,71800,1006464
2010-10-04,72200,72800,71500,71600,555469
2010-10-05,71200,72900,71100,72900,434941
2010-10-06,72900,73400,71400,71900,723499
2010-10-07,72100,72600,71300,71700,467378
2010-10-08,73100,75000,72300,74900,1317228
2010-10-11,75500,76500,73400,74600,837638
2010-10-12,75400,75500,73500,73800,637405
2010-10-13,75000,75300,72300,73000,640497
2010-10-14,73100,75200,72600,75000,751612
2010-10-15,75100,75300,73600,75000,347129
2010-10-18,75200,75200,73700,74600,461521
2010-10-19,74600,76000,74200,75400,908116
2010-10-20,75200,77100,74400,76900,876525
2010-10-21,77100,77100,74000,75000,621817
2010-10-22,75000,76100,74200,75000,602677
2010-10-25,75000,76400,74700,76400,412699
2010-10-26,76100,77400,75900,76900,668657
2010-10-27,76100,80100,76100,79200,1111597
2010-10-28,79300,79300,77400,77900,391271
2010-10-29,78800,78800,75100,75300,605138
2010-11-01,75400,76600,74500,76000,506846
2010-11-02,75500,75700,73900,75300,818126
2010-11-03,74900,77600,74800,76900,770487
2010-11-04,77600,78200,75000,75000,1037319
2010-11-05,75800,76100,73900,74000,543973
2010-11-08,74100,74300,71500,72700,1046875
2010-11-09,72200,73800,72100,72600,560750
2010-11-10,72400,73400,72200,72800,604637
2010-11-11,72800,74700,71500,71500,1041726
2010-11-12,74000,74000,71900,73500,892262
2010-11-15,74000,74900,69700,73100,1218260
2010-11-16,68900,71100,62200,62200,6791730
2010-11-17,57500,60100,56100,59200,8958919
2010-11-18,59700,61800,59300,59800,5129154
2010-11-19,60700,63100,60500,62400,3512571
2010-11-22,62400,62600,60100,60200,3196381
2010-11-23,61000,61400,60000,60100,1924836
2010-11-24,58400,61800,58300,60700,2046911
2010-11-25,62800,64500,62200,63300,3454319
2010-11-26,64100,64300,61500,62500,1812305
2010-11-29,62500,65900,59100,60900,5472914
2010-11-30,62300,63700,61400,63200,2264477
2010-12-01,62400,64800,61900,64300,2221284
2010-12-02,65500,67400,65000,67200,2783850
2010-12-03,66300,67000,62500,65400,3729455
2010-12-06,66400,66900,64400,66300,1401547
2010-12-07,66700,68700,66400,68000,1835833
2010-12-08,68700,69000,66400,66600,1235383
2010-12-09,67000,67400,65000,66000,1363021
2010-12-10,66300,67300,65700,66900,886682
2010-12-13,66100,66500,64000,64300,1956071
2010-12-14,64000,66200,63100,65100,2210361
2010-12-15,65100,65600,64000,64800,1218629
2010-12-16,66800,68000,66300,66700,3071047
2010-12-17,67500,70300,66700,69800,3637836
2010-12-20,69800,72100,68600,70100,3613918
2010-12-21,74300,74300,71300,71600,3252206
2010-12-22,71800,72400,70400,71700,1145350
2010-12-23,70400,71100,69300,70400,1039433
2010-12-24,70100,72500,70100,71600,848668
2010-12-27,71300,71900,70100,70600,547728
2010-12-28,70200,73100,69700,70300,1680053
2010-12-29,70500,72400,70400,72100,907941
2010-12-30,72500,72600,71300,72300,781112
2011-01-03,72900,73000,71700,72500,843856
2011-01-04,72900,76300,71200,75000,2557357
2011-01-05,80000,81300,79300,80000,4376956
2011-01-06,80600,81900,79300,80300,2109791
2011-01-07,79800,82000,78900,82000,1638014
2011-01-10,82200,83000,81400,82100,1363037
2011-01-11,82000,82400,80400,82200,1239646
2011-01-12,82700,88000,82200,85900,2703323
2011-01-13,85900,87500,84600,85800,1306213
2011-01-14,86400,88600,85100,88300,1408197
2011-01-17,88400,92200,88100,91800,2236236
2011-01-18,91500,92300,88600,89100,1744604
2011-01-19,89200,89600,87300,89300,1585763
2011-01-20,89300,89900,88200,88300,902819
2011-01-21,87500,87900,83700,83800,1897538
2011-01-24,83500,86000,83300,84400,1146250
2011-01-25,85000,88200,85000,86500,1207656
2011-01-26,86700,88400,86500,87100,551204
2011-01-27,87500,88100,86700,87200,606048
2011-01-28,87200,88700,86800,88400,877940
2011-01-31,86700,88200,84100,86900,1026287
2011-02-01,88000,88500,86200,86200,617435
2011-02-07,87700,90400,87200,89700,1371395
2011-02-08,89700,90900,87000,87200,1018398
2011-02-09,87000,88100,85300,85500,763532
2011-02-10,85100,85900,82600,84600,1015553
2011-02-11,82700,86200,82700,83500,806504
2011-02-14,83800,84500,82100,82600,640536
2011-02-15,82000,82500,80100,81200,1102702
2011-02-16,82700,83000,77800,77900,1626627
2011-02-17,78000,78500,75800,77200,1216791
2011-02-18,77300,81400,77300,80500,1058717
2011-02-21,79200,81400,78600,80100,851929
2011-02-22,78600,78600,71500,72300,3760718
2011-02-23,71700,73400,68800,70200,2863257
2011-02-24,69800,72700,69200,70900,1770326
2011-02-25,72700,75700,72300,75500,1694338
2011-02-28,74300,76700,73800,74500,978318
2011-03-02,72500,73200,70900,71400,1140210
2011-03-03,72000,76200,71500,76100,1387449
2011-03-04,78100,79200,77100,78200,1350001
2011-03-07,78200,82400,78200,80300,1653840
2011-03-08,80600,81800,78500,80600,1073161
2011-03-09,81200,82200,79500,80100,832496
2011-03-10,80300,81400,78500,78800,1118008
2011-03-11,76600,77900,75800,77200,1049789
2011-03-14,75500,78800,74900,77500,1017409
2011-03-15,77000,78900,71800,76400,1212966
2011-03-16,77000,78500,75500,76800,928940
2011-03-17,75200,76400,74500,76400,713150
2011-03-18,77200,79800,76200,79700,1137106
2011-03-21,80500,81400,79700,80500,832462
2011-03-22,80700,81500,79000,81300,1106774
2011-03-23,82000,82700,79700,82100,1053503
2011-03-24,83000,83900,81500,81700,792333
2011-03-25,82500,82500,80400,81200,905974
2011-03-28,80800,81200,76800,77400,1851541
2011-03-29,76800,78100,76500,77500,900532
2011-03-30,77700,78900,77200,78600,1183504
2011-03-31,79300,80400,77900,79200,1187026
2011-04-01,79500,81100,78800,80000,1152259
2011-04-04,80500,82200,79000,80200,1398968
2011-04-05,80200,80700,79200,80500,856366
2011-04-06,80400,81100,79400,80100,1165130
2011-04-07,80200,81700,79700,80800,1118290
2011-04-08,80700,85800,80600,85700,3219940
2011-04-11,85700,87200,84400,86700,1335887
2011-04-12,86000,86800,83200,83200,1787871
2011-04-13,82900,84100,81500,83800,1259184
2011-04-14,83500,86000,83100,84500,1622414
2011-04-15,84100,85500,83200,84000,1045923
2011-04-18,82500,84800,79900,84000,2440776
2011-04-19,82800,84700,81100,81200,1476320
2011-04-20,81800,82100,79100,79700,1981151
2011-04-21,79700,81000,77500,78600,2331407
2011-04-22,78700,82300,78600,81600,2193413
2011-04-25,82300,83600,80800,80900,1187318
2011-04-26,80900,82300,79700,82000,1326215
2011-04-27,83500,88700,83000,88400,4939354
2011-04-28,89200,90300,87200,87800,2269796
2011-04-29,87800,91300,87600,89900,2525081
2011-05-02,92000,92900,90400,90900,1624529
2011-05-03,90200,90400,87000,88800,1239438
2011-05-04,88400,88900,86600,87000,672928
2011-05-06,85500,86200,82300,83100,1379433
2011-05-09,83100,84200,82300,82500,767074
2011-05-11,83500,84700,83100,83900,741732
2011-05-12,82300,82900,81600,81800,726207
2011-05-13,82300,83400,79800,81300,1255105
2011-05-16,80600,81200,79700,80500,547794
2011-05-17,80100,82000,80000,81000,561311
2011-05-18,81500,82800,80800,82200,915652
2011-05-19,81800,82100,78700,79400,923739
2011-05-20,79900,79900,77700,78400,691311
2011-05-23,78000,79000,76200,76700,592965
2011-05-24,76100,78300,76000,76400,520175
2011-05-25,76600,78300,76100,77200,599112
2011-05-26,78900,79600,78000,78600,551626
2011-05-27,79000,83500,78000,82800,1511343
2011-05-30,83700,84300,82000,82300,646102
2011-05-31,82400,85300,82300,84000,1013994
2011-06-01,83300,86300,83300,85000,908927
2011-06-02,83000,86200,82500,84800,804311
2011-06-03,86300,87600,84000,84100,1070357
2011-06-07,83300,85200,82100,84100,545509
2011-06-08,83000,84000,78400,78500,2263748
2011-06-09,77500,80700,76300,78900,1696177
2011-06-10,79400,80300,77800,78700,873347
2011-06-13,77600,80400,77600,78800,869911
2011-06-14,79600,82500,78700,82100,1265397
2011-06-15,82400,83500,81700,83000,615198
2011-06-16,82000,82900,81600,82200,494574
2011-06-17,82600,84400,82000,83100,1008105
2011-06-20,84400,86200,83100,83500,1209586
2011-06-21,84900,85100,81000,84200,839820
2011-06-22,85000,85300,83100,83600,744888
2011-06-23,82800,83900,82600,83600,370539
2011-06-24,84100,85300,83900,84300,689277
2011-06-27,83600,84700,83100,84500,399343
2011-06-28,85400,86800,82700,83400,998147
2011-06-29,84800,86100,84000,85900,964363
2011-06-30,86400,87000,85700,86100,690190
2011-07-01,87200,88000,86100,87600,826329
2011-07-04,88200,89200,87600,87600,730432
2011-07-05,87600,88000,86300,86700,507405
